# Tetrahedron method
        7.7067748296        0.0015558587        0.0017596162        0.0014987249        0.7642043125        0.7646899436        0.7647896036        0.0657970507        0.0096192367        0.0028631760        0.0562765243
        7.8149191804        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        7.9230635311        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        8.0312078818        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        8.1393522325        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        8.2474965832        2.1233025401        1.8061987784        1.7220883749        0.0495428747        0.0490170080        0.0457534758        0.0290041824        0.3704593637        0.0249541934        0.3744914895
        8.3556409339        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        8.4637852847        1.8505233669        1.6917593490        1.7545340895        0.0540946761        0.0515313256        0.0490776988        0.0352659287        0.2543623901        0.0587803647        0.4259321282
        8.5719296354        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        8.6800739861        0.5508046931        0.5188764778        0.5663298465        0.4253471392        0.4240027438        0.4256432506        0.1822566720        0.1702742123        0.4164183764        0.2163984280
        8.7882183368        0.1500601405        0.1423222136        0.1559916719        0.1347054999        0.1297215057        0.1359766097        0.0252973871        0.0459894906        0.1281254482        0.0743891850
        8.8963626875        0.0967700704        0.0940659618        0.0971210669        0.0956213507        0.0956033412        0.0963809034        0.0113040292        0.0297165096        0.0872147922        0.0590525617
        9.0045070382        0.0660079915        0.0647735508        0.0664368000        0.0710831570        0.0716061058        0.0718981662        0.0062999382        0.0200680987        0.0613601460        0.0482019704
        9.1126513890        0.0627890458        0.0608703814        0.0628360569        0.8975624929        0.8837994447        0.8807898499        0.4216667147        0.0218503506        0.1776590820        0.0518576422
        9.2207957397        0.0470326150        0.0480758429        0.0486466585        1.3288002829        1.3409559569        1.3598039140        0.7631253032        0.0376012690        0.1897450965        0.0445250823
        9.3289400904        0.0400088784        0.0404709792        0.0409989597        0.5248165120        0.5303734866        0.5252221395        0.2830041770        0.0208137498        0.0938845824        0.0367397057
        9.4370844411        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        9.5452287918        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        9.6533731425        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        9.7615174933        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        9.8696618440        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        9.9778061947        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       10.0859505454        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       10.1940948961        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       10.3022392468        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       10.4103835975        0.5268209072        0.5258540370        0.5230964000        0.6070933983        0.6187996211        0.6005773183        0.0454910724        0.7056117617        0.2074059886        0.0266360956
       10.5185279483        0.5318256449        0.5308808120        0.5317627195        0.5916604642        0.5912994159        0.5907299797        0.0207486292        0.6882250704        0.2220775916        0.0217017900
       10.6266722990        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       10.7348166497        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       10.8429610004        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       10.9511053511        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.0592497018        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.1673940526        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.2755384033        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.3836827540        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.4918271047        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.5999714554        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.7081158061        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.8162601569        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       11.9244045076        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.0325488583        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.1406932090        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.2488375597        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.3569819104        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.4651262612        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
