     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    43.08585     0.02016     0.01240     0.01527     0.01225     0.00000     0.00000     0.00000     0.00000     0.00000     0.06008
    43.41685     0.02123     0.01275     0.01593     0.01279     0.00000     0.00000     0.00000     0.00000     0.00000     0.06271
    43.74685     0.02079     0.01251     0.01558     0.01245     0.00000     0.00000     0.00000     0.00000     0.00000     0.06133
    44.07685     0.02119     0.01253     0.01598     0.01255     0.00000     0.00000     0.00000     0.00000     0.00000     0.06225
    44.40785     0.02230     0.01367     0.01646     0.01331     0.00000     0.00000     0.00000     0.00000     0.00000     0.06574
    44.73785     0.02239     0.01323     0.01651     0.01302     0.00000     0.00000     0.00000     0.00000     0.00000     0.06515
    45.06885     0.02195     0.01293     0.01573     0.01315     0.00000     0.00000     0.00000     0.00000     0.00000     0.06376
    45.39885     0.02283     0.01336     0.01634     0.01342     0.00000     0.00000     0.00000     0.00000     0.00000     0.06595
    45.72985     0.02367     0.01325     0.01656     0.01324     0.00000     0.00000     0.00000     0.00000     0.00000     0.06671
    46.05985     0.02315     0.01298     0.01632     0.01310     0.00000     0.00000     0.00000     0.00000     0.00000     0.06556
    46.39085     0.02393     0.01348     0.01649     0.01337     0.00000     0.00000     0.00000     0.00000     0.00000     0.06727
    46.72085     0.02466     0.01355     0.01675     0.01387     0.00000     0.00000     0.00000     0.00000     0.00000     0.06883
    47.05185     0.02477     0.01358     0.01674     0.01352     0.00000     0.00000     0.00000     0.00000     0.00000     0.06861
    47.38185     0.02522     0.01365     0.01639     0.01368     0.00000     0.00000     0.00000     0.00000     0.00000     0.06894
    47.71285     0.02621     0.01420     0.01703     0.01441     0.00000     0.00000     0.00000     0.00000     0.00000     0.07185
    48.04285     0.02633     0.01419     0.01690     0.01429     0.00000     0.00000     0.00000     0.00000     0.00000     0.07172
    48.37385     0.02660     0.01448     0.01692     0.01434     0.00000     0.00000     0.00000     0.00000     0.00000     0.07234
    48.70385     0.02719     0.01424     0.01690     0.01449     0.00000     0.00000     0.00000     0.00000     0.00000     0.07282
    49.03485     0.02727     0.01457     0.01739     0.01458     0.00000     0.00000     0.00000     0.00000     0.00000     0.07381
    49.36485     0.02774     0.01424     0.01725     0.01424     0.00000     0.00000     0.00000     0.00000     0.00000     0.07347
    49.69585     0.02791     0.01436     0.01710     0.01444     0.00000     0.00000     0.00000     0.00000     0.00000     0.07381
    50.02585     0.02959     0.01541     0.01773     0.01503     0.00000     0.00000     0.00000     0.00000     0.00000     0.07776
    50.35685     0.02915     0.01468     0.01764     0.01504     0.00000     0.00000     0.00000     0.00000     0.00000     0.07651
    50.68685     0.03012     0.01508     0.01747     0.01520     0.00000     0.00000     0.00000     0.00000     0.00000     0.07786
    51.01785     0.03078     0.01509     0.01753     0.01526     0.00000     0.00000     0.00000     0.00000     0.00000     0.07866
    51.34785     0.03092     0.01559     0.01787     0.01526     0.00000     0.00000     0.00000     0.00000     0.00000     0.07963
    51.67885     0.03168     0.01545     0.01798     0.01532     0.00000     0.00000     0.00000     0.00000     0.00000     0.08043
    52.00885     0.03165     0.01567     0.01790     0.01559     0.00000     0.00000     0.00000     0.00000     0.00000     0.08080
    52.33985     0.03180     0.01560     0.01802     0.01590     0.00000     0.00000     0.00000     0.00000     0.00000     0.08133
    52.66985     0.03231     0.01572     0.01786     0.01559     0.00000     0.00000     0.00000     0.00000     0.00000     0.08148
    52.99985     0.03235     0.01571     0.01813     0.01578     0.00000     0.00000     0.00000     0.00000     0.00000     0.08197
    53.33085     0.03324     0.01595     0.01818     0.01585     0.00000     0.00000     0.00000     0.00000     0.00000     0.08323
    53.66085     0.03270     0.01580     0.01854     0.01626     0.00000     0.00000     0.00000     0.00000     0.00000     0.08331
    53.99185     0.03332     0.01610     0.01806     0.01613     0.00000     0.00000     0.00000     0.00000     0.00000     0.08361
    54.32185     0.03524     0.01662     0.01869     0.01690     0.00000     0.00000     0.00000     0.00000     0.00000     0.08746
    54.65285     0.03555     0.01611     0.01860     0.01662     0.00000     0.00000     0.00000     0.00000     0.00000     0.08689
    54.98285     0.03426     0.01598     0.01805     0.01658     0.00000     0.00000     0.00000     0.00000     0.00000     0.08488
    55.31385     0.03505     0.01658     0.01854     0.01663     0.00000     0.00000     0.00000     0.00000     0.00000     0.08679
    55.64385     0.03481     0.01624     0.01829     0.01642     0.00000     0.00000     0.00000     0.00000     0.00000     0.08577
    55.97485     0.03643     0.01657     0.01867     0.01660     0.00000     0.00000     0.00000     0.00000     0.00000     0.08827
    56.30485     0.03573     0.01655     0.01851     0.01648     0.00000     0.00000     0.00000     0.00000     0.00000     0.08727
