     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    45.72985     0.02169     0.01126     0.01352     0.01077     0.02007     0.01927     0.02489     0.01950     0.02044     0.16141
    46.05985     0.02126     0.01092     0.01324     0.01100     0.01955     0.01895     0.02398     0.01890     0.01951     0.15731
    46.39085     0.02265     0.01159     0.01415     0.01119     0.02047     0.01959     0.02548     0.01945     0.02065     0.16522
    46.72085     0.02377     0.01193     0.01450     0.01200     0.01987     0.02047     0.02532     0.01980     0.02046     0.16812
    47.05185     0.02480     0.01199     0.01459     0.01234     0.02004     0.02056     0.02483     0.01994     0.02047     0.16957
    47.38185     0.02589     0.01245     0.01494     0.01242     0.01983     0.02032     0.02543     0.01995     0.02019     0.17144
    47.71285     0.02722     0.01324     0.01596     0.01291     0.02075     0.02167     0.02554     0.02123     0.02130     0.17980
    48.04285     0.02803     0.01333     0.01577     0.01316     0.02096     0.02066     0.02582     0.02061     0.02048     0.17881
    48.37385     0.03003     0.01361     0.01594     0.01390     0.02052     0.02126     0.02572     0.02159     0.02118     0.18373
    48.70385     0.03088     0.01419     0.01669     0.01423     0.02041     0.02236     0.02583     0.02131     0.02085     0.18675
    49.03485     0.03219     0.01426     0.01682     0.01452     0.02114     0.02235     0.02588     0.02217     0.02107     0.19038
    49.36485     0.03304     0.01462     0.01724     0.01449     0.02077     0.02188     0.02618     0.02181     0.02118     0.19120
    49.69585     0.03428     0.01490     0.01725     0.01510     0.02120     0.02190     0.02623     0.02211     0.02054     0.19351
    50.02585     0.03751     0.01662     0.01824     0.01625     0.02150     0.02294     0.02634     0.02346     0.02128     0.20413
    50.35685     0.03792     0.01652     0.01875     0.01660     0.02205     0.02305     0.02605     0.02354     0.02157     0.20606
    50.68685     0.03938     0.01755     0.01912     0.01707     0.02157     0.02351     0.02599     0.02349     0.02127     0.20896
    51.01785     0.04173     0.01806     0.01985     0.01773     0.02160     0.02317     0.02627     0.02353     0.02169     0.21363
    51.34785     0.04188     0.01799     0.02027     0.01842     0.02214     0.02383     0.02729     0.02382     0.02228     0.21792
    51.67885     0.04542     0.01870     0.02080     0.01850     0.02221     0.02395     0.02613     0.02418     0.02240     0.22228
    52.00885     0.04677     0.01932     0.02132     0.01992     0.02287     0.02450     0.02605     0.02441     0.02252     0.22767
    52.33985     0.04880     0.01995     0.02204     0.02033     0.02231     0.02448     0.02551     0.02501     0.02199     0.23043
    52.66985     0.05061     0.02089     0.02236     0.02149     0.02220     0.02415     0.02627     0.02395     0.02190     0.23382
    52.99985     0.05161     0.02156     0.02303     0.02138     0.02203     0.02466     0.02643     0.02437     0.02212     0.23719
